scaffold,start,end,mid,sites,pi_Species1,pi_Species2,dxy_Species1_Species2,Fst_Species1_Species2
1,20950001,21000000,20976180,4124,0.069,0.1321,0.1851,0.3009
1,21000001,21050000,21012173,2032,0.0643,0.1291,0.1717,0.2854
1,21050001,21100000,21071256,1160,0.0721,0.1373,0.1902,0.2945
1,21100001,21150000,21135968,953,0.0078,0.152,0.163,0.3886
1,21150001,21200000,21177346,2664,1.00E-04,0.1437,0.1787,0.4841
1,21200001,21250000,21213197,1495,0.0672,0.1386,0.1921,0.3095
1,21250001,21300000,21281706,945,0.0047,0.12,0.1514,0.4676
1,21300001,21350000,21313970,1171,0.0033,0.1264,0.21,0.5815
1,21350001,21400000,21370838,1087,0.0058,0.1394,0.1504,0.3973
1,21400001,21450000,21429793,895,0.0086,0.1383,0.2466,0.5887
1,21450001,21500000,21471492,1059,0.0054,0.1361,0.2341,0.5869
1,21550001,21600000,21573730,1197,0.011,0.1419,0.2003,0.4935
1,21650001,21700000,21676720,561,0.0017,0.1304,0.1608,0.4732
1,21700001,21750000,21723288,1092,4.00E-04,0.1192,0.194,0.5858
1,21750001,21800000,21780634,902,0.0038,0.1308,0.1865,0.5232
1,21800001,21850000,21829842,2675,0.0553,0.1179,0.1953,0.3944
1,21850001,21900000,21870787,2935,0.0734,0.1302,0.1947,0.3165
1,21950001,22000000,21971360,2554,0.0536,0.1177,0.2326,0.4719
1,22000001,22050000,22024891,1012,0.0163,0.1381,0.2273,0.5339
1,22050001,22100000,22069305,1420,0.0627,0.1172,0.2342,0.4501
1,22150001,22200000,22177639,794,0,0.1355,0.2532,0.6335
1,22200001,22250000,22227676,953,3.00E-04,0.123,0.3009,0.71
1,22250001,22300000,22275091,2458,6.00E-04,0.1354,0.3585,0.7289
1,22300001,22350000,22328628,674,0.0038,0.1259,0.283,0.6757
1,22400001,22450000,22427257,1064,0.039,0.124,0.2005,0.4422
1,22450001,22500000,22476196,572,0,0.116,0.2177,0.6348
1,22550001,22600000,22583289,781,0.0013,0.1161,0.1685,0.5396
1,22600001,22650000,22621701,1293,0.0082,0.112,0.1481,0.4692
1,22650001,22700000,22675201,1770,0.065,0.1227,0.2376,0.439
1,22700001,22750000,22715616,2056,0.0657,0.1336,0.2115,0.3667
1,22800001,22850000,22821619,1163,0,0.1418,0.2193,0.5693
1,22850001,22900000,22865266,1907,0.0263,0.133,0.2584,0.5604
1,22900001,22950000,22924356,792,0.0025,0.1387,0.2191,0.5674
1,22950001,23000000,22970408,579,0.0213,0.1443,0.2238,0.4972
1,23000001,23050000,23014723,1742,0.0456,0.1456,0.2425,0.4552
1,23100001,23150000,23138767,798,0.061,0.1141,0.2257,0.4461
1,23150001,23200000,23166966,830,0,0.1195,0.2442,0.661
1,23200001,23250000,23229167,811,0.0036,0.1376,0.2402,0.5985
1,23250001,23300000,23279821,1498,0.0721,0.1493,0.2217,0.3416
1,23300001,23350000,23322635,1018,0.016,0.1456,0.2387,0.5364
1,23350001,23400000,23375206,799,0.0037,0.1414,0.1755,0.4684
1,23400001,23450000,23428994,857,0,0.1382,0.191,0.527
1,23450001,23500000,23466914,922,0,0.1256,0.191,0.5638
1,23500001,23550000,23529093,2193,0.0029,0.1339,0.2184,0.5771
1,23550001,23600000,23562386,1072,0,0.1346,0.2157,0.5822
1,23700001,23750000,23716142,539,0.0091,0.1148,0.3027,0.7004
1,23750001,23800000,23771289,1074,0.064,0.1192,0.222,0.4206
1,23800001,23850000,23824595,779,0,0.1415,0.215,0.5632
1,23850001,23900000,23879566,2517,0.0601,0.109,0.1987,0.4072
1,23900001,23950000,23928526,3696,0.0521,0.118,0.1736,0.3523
1,23950001,24000000,23974256,4371,0.0415,0.1132,0.1616,0.3677
1,24000001,24050000,24023692,3481,0.0509,0.1177,0.1618,0.3251
1,24050001,24100000,24076573,3596,0.0377,0.1167,0.1906,0.4429
1,24100001,24150000,24119977,3489,0.0428,0.1166,0.1745,0.3886
1,24150001,24200000,24172632,1371,0.0341,0.1358,0.2148,0.4594
1,24200001,24250000,24226794,2765,0.0164,0.1372,0.204,0.4936
1,24250001,24300000,24269785,3078,0.0284,0.1291,0.2101,0.4841
1,24300001,24350000,24327961,2975,0.0312,0.1392,0.2393,0.5041
1,24350001,24400000,24377736,3245,0.025,0.1334,0.2339,0.5268
1,24400001,24450000,24424171,3716,0.0491,0.1315,0.2645,0.5069
1,24450001,24500000,24473803,2978,0.0421,0.1149,0.254,0.5443
1,24500001,24550000,24527861,3554,0.0604,0.1223,0.22,0.4208
1,24550001,24600000,24574021,2563,0.0386,0.1382,0.2344,0.4762
1,24600001,24650000,24629853,3156,0.0328,0.1374,0.2516,0.522
1,24650001,24700000,24675292,3407,0.034,0.1332,0.262,0.542
1,24700001,24750000,24723824,2865,0.0183,0.1273,0.2558,0.5939
1,24750001,24800000,24779000,3432,0.0403,0.1291,0.2287,0.4803
1,24800001,24850000,24822889,3664,0.0376,0.1355,0.2555,0.5177
1,24850001,24900000,24875317,1932,0.0244,0.1291,0.2831,0.6051
1,24900001,24950000,24926517,2222,0.0432,0.1308,0.2217,0.4555
1,24950001,25000000,24977499,3549,0.0375,0.1269,0.2168,0.4726
1,25000001,25050000,25025222,4242,0.0424,0.1151,0.1819,0.4116
1,25050001,25100000,25069376,2945,0.0347,0.119,0.1867,0.439
1,25100001,25150000,25124108,2281,0.0228,0.15,0.2593,0.537
1,25150001,25200000,25174771,2694,0.0269,0.1165,0.2455,0.576
1,25200001,25250000,25226423,4024,0.0465,0.1302,0.1836,0.3662
1,25250001,25300000,25271261,2676,0.0451,0.1334,0.2054,0.4124
1,25300001,25350000,25326965,2873,0.0549,0.1292,0.2018,0.3851
1,25350001,25400000,25376307,3370,0.0258,0.1332,0.2123,0.4874
1,25400001,25450000,25430478,2181,0.0407,0.1252,0.2186,0.4696
1,25450001,25500000,25469703,2723,0.0387,0.1261,0.2007,0.4387
1,25500001,25550000,25529058,2651,0.0395,0.1266,0.1823,0.394
1,25550001,25600000,25574452,2682,0.0229,0.129,0.2008,0.485
1,25600001,25650000,25626926,3485,0.0221,0.1318,0.1983,0.4756
1,25650001,25700000,25680528,3024,0.0192,0.1245,0.1768,0.4585
1,25700001,25750000,25725179,3286,0.0436,0.1291,0.1952,0.4045
1,25750001,25800000,25776503,3018,0.0317,0.1225,0.1923,0.4527
1,25800001,25850000,25822586,3783,0.0524,0.1242,0.1999,0.3989
1,25850001,25900000,25878997,2758,0.0477,0.1167,0.2134,0.4572
1,25900001,25950000,25921983,3205,0.0557,0.1226,0.2082,0.4103
1,25950001,26000000,25974526,3931,0.058,0.1231,0.2132,0.4125
1,26000001,26050000,26020044,2105,0.0189,0.1338,0.2014,0.4882
1,26050001,26100000,26072026,1473,0.0254,0.139,0.1981,0.446
1,26100001,26150000,26124977,2203,0.0486,0.1363,0.188,0.3563
1,26150001,26200000,26175483,2747,0.0554,0.131,0.2073,0.3914
1,26200001,26250000,26228166,3045,0.0066,0.1424,0.2141,0.5345
1,26250001,26300000,26274661,2588,0.0167,0.1458,0.2029,0.4689
1,26300001,26350000,26329745,1835,0.0494,0.1317,0.2016,0.3951
1,26350001,26400000,26372998,1822,0.0438,0.1327,0.1963,0.3985
1,26400001,26450000,26429174,2586,0.0472,0.1326,0.1794,0.3479
1,26450001,26500000,26470224,1711,0.0439,0.1259,0.1954,0.4114
1,26500001,26550000,26520115,841,0.0353,0.1087,0.1484,0.365
1,26550001,26600000,26580318,2828,0.0445,0.1426,0.199,0.3799
1,26600001,26650000,26623524,2293,0.0485,0.1301,0.1824,0.3573
1,26650001,26700000,26677366,2505,0.0421,0.1387,0.2229,0.4442
1,26700001,26750000,26721956,3415,0.0383,0.1361,0.2086,0.4333
1,26750001,26800000,26786313,1012,0.0387,0.1454,0.2565,0.4966
1,26800001,26850000,26828661,1606,0.0182,0.1473,0.236,0.5212
1,26850001,26900000,26876605,3169,0.0242,0.143,0.2149,0.4746
1,26900001,26950000,26925371,3608,0.063,0.1268,0.1934,0.3485
1,26950001,27000000,26976703,3410,0.0535,0.1309,0.2144,0.4115
1,27000001,27050000,27022425,3441,0.0532,0.1387,0.1958,0.356
1,27050001,27100000,27075611,3258,0.055,0.1299,0.1864,0.348
1,27100001,27150000,27121975,3636,0.0447,0.1315,0.1935,0.3917
1,27150001,27200000,27170389,2921,0.067,0.1454,0.2212,0.3603
1,27200001,27250000,27224556,2585,0.0398,0.1469,0.2149,0.4181
1,27250001,27300000,27272763,3406,0.063,0.1214,0.2657,0.4908
1,27300001,27350000,27317679,521,0.094,0.1195,0.2411,0.3797
1,27550001,27600000,27567763,780,0.1087,0.0958,0.2161,0.3406
1,27600001,27650000,27635153,1214,0.0246,0.1371,0.2451,0.5377
1,27650001,27700000,27674367,2876,0.0294,0.1257,0.2228,0.5116
1,27700001,27750000,27724822,3261,0.0826,0.1242,0.2239,0.3668
1,27750001,27800000,27775086,973,0.0419,0.1353,0.2506,0.4986
1,27800001,27850000,27823403,2512,0.0387,0.1285,0.2692,0.5477
1,27850001,27900000,27877692,2405,0.0368,0.1118,0.2753,0.5941
1,27900001,27950000,27926930,2705,0.0668,0.1088,0.2326,0.4529
1,27950001,28000000,27973014,1686,0.0613,0.1075,0.2636,0.5183
1,28000001,28050000,28020731,2055,0.0138,0.1258,0.3711,0.7186
1,28050001,28100000,28078460,1882,0.0075,0.1111,0.3184,0.7258
1,28100001,28150000,28124558,1049,0.0363,0.0886,0.2938,0.6613
1,28150001,28200000,28177124,1907,0.0524,0.0877,0.3222,0.6444
1,28200001,28250000,28223537,1369,0.0626,0.0751,0.3843,0.6885
1,28250001,28300000,28280671,1418,0.0324,0.0571,0.412,0.8062
1,28300001,28350000,28319261,1212,0.0232,0.0609,0.4131,0.8244
1,28350001,28400000,28369777,1103,0.0198,0.0442,0.393,0.8548
1,28400001,28450000,28428640,1037,0.0767,0.0146,0.4636,0.7863
1,28450001,28500000,28472701,894,0.1137,0.0071,0.5948,0.7731
1,28500001,28550000,28527160,786,0.1149,0.0022,0.623,0.785
1,28550001,28600000,28573820,542,0.1465,5.00E-04,0.6018,0.7302
1,28600001,28650000,28624160,697,0.138,0.0057,0.5316,0.7096
1,28650001,28700000,28676876,1142,0.047,0.0282,0.4664,0.8348
1,28700001,28750000,28731148,1537,0.0557,0.0367,0.4713,0.8048
1,28750001,28800000,28777836,2040,0.1053,0.0525,0.395,0.6351
1,28800001,28850000,28823912,2133,0.0754,0.0557,0.3936,0.6944
1,28850001,28900000,28874654,2249,0.051,0.0589,0.3794,0.7391
1,28900001,28950000,28925676,1943,0.0474,0.0697,0.3712,0.7256
1,28950001,29000000,28977155,1764,0.0455,0.0835,0.3267,0.6743
1,29000001,29050000,29023465,2596,0.0373,0.0894,0.3482,0.7029
1,29050001,29100000,29076394,2009,0.0398,0.1004,0.344,0.6743
1,29100001,29150000,29127761,2808,0.0544,0.1391,0.2856,0.5086
1,29150001,29200000,29176097,2003,0.0625,0.1184,0.2771,0.5134
1,29200001,29250000,29233530,1830,0.0656,0.1268,0.2687,0.479
1,29250001,29300000,29269039,1846,0.0203,0.1395,0.3104,0.6266
1,29300001,29350000,29324948,1492,0.0341,0.1306,0.288,0.5804
1,29350001,29400000,29374279,2888,0.1045,0.1193,0.2813,0.4207
1,29400001,29450000,29424465,2891,0.043,0.1332,0.3367,0.6046
1,29450001,29500000,29471552,2670,0.0563,0.1245,0.282,0.5248
1,29500001,29550000,29524710,2779,0.0695,0.1289,0.2695,0.4671
1,29550001,29600000,29572642,3325,0.0123,0.1279,0.3499,0.7039
1,29600001,29650000,29626941,2366,0.0149,0.123,0.2931,0.6567
1,29650001,29700000,29672571,2857,0.0353,0.1289,0.2978,0.5915
1,29700001,29750000,29724475,3510,0.0352,0.1282,0.3419,0.637
1,29750001,29800000,29768332,2795,0.0349,0.1236,0.3132,0.6186
1,29800001,29850000,29831521,1860,0.0393,0.1306,0.2691,0.5418
1,29850001,29900000,29878761,2677,0.0345,0.1464,0.2368,0.475
1,29900001,29950000,29925793,3670,0.0231,0.1332,0.2603,0.5721
1,29950001,30000000,29968529,2669,0.0205,0.1243,0.2546,0.5918
1,30000001,30050000,30020539,2000,0.0308,0.1385,0.2147,0.4635
1,30050001,30100000,30078603,2742,0.0219,0.1461,0.2093,0.4641
1,30100001,30150000,30126428,1573,0.0418,0.131,0.1969,0.4096
1,30150001,30200000,30175559,725,0.0464,0.1181,0.1899,0.4096
1,30200001,30250000,30229770,1317,0.0202,0.1382,0.2541,0.5619
1,30250001,30300000,30270779,2751,0.0468,0.1324,0.1984,0.3944
1,30300001,30350000,30330456,1625,0.0385,0.1229,0.188,0.4194
1,30350001,30400000,30376982,2785,0.0381,0.1208,0.1934,0.4379
1,30400001,30450000,30425662,2913,0.0134,0.1185,0.2055,0.5553
1,30450001,30500000,30472135,2755,0.0079,0.1218,0.207,0.5705
1,30500001,30550000,30526315,2947,0.0186,0.135,0.2315,0.5404
1,30550001,30600000,30575212,2819,0.0395,0.126,0.1808,0.3914
1,30600001,30650000,30628477,3068,0.0281,0.1272,0.1639,0.3845
1,30650001,30700000,30675867,3915,0.0229,0.1207,0.1831,0.4689
1,30700001,30750000,30721558,3168,0.0227,0.1193,0.1685,0.4388
1,30750001,30800000,30772307,2265,0.046,0.125,0.1645,0.3302
1,30800001,30850000,30832104,2347,0.0569,0.1218,0.1923,0.3741
1,30850001,30900000,30880972,3034,0.0407,0.136,0.1923,0.3911
1,30900001,30950000,30924143,3730,0.0165,0.1302,0.1807,0.4619
1,30950001,31000000,30970632,3471,0.0255,0.1322,0.1797,0.4213
1,31050001,31100000,31077712,2567,0.045,0.1163,0.1731,0.3783
1,31100001,31150000,31126243,3947,0.0422,0.1124,0.1787,0.4114
1,31150001,31200000,31175295,3165,0.0185,0.1305,0.1877,0.4694
1,31200001,31250000,31223915,2659,0.0301,0.1384,0.2126,0.4618
1,31250001,31300000,31277545,2631,0.0232,0.13,0.196,0.4717
1,31300001,31350000,31323860,3734,0.0191,0.1281,0.1799,0.456
1,31350001,31400000,31367992,2409,0.0307,0.1257,0.1982,0.4607
1,31400001,31450000,31421702,2571,0.0294,0.1192,0.1816,0.4456
1,31450001,31500000,31466942,1666,0.0192,0.1331,0.2054,0.4967
1,31500001,31550000,31520983,578,0.0479,0.1216,0.1835,0.3816
1,31550001,31600000,31574292,4000,0.0523,0.12,0.1604,0.3111
1,31600001,31650000,31625968,1685,0.0376,0.1257,0.1642,0.3556
1,31650001,31700000,31674325,2411,0.0403,0.1178,0.1868,0.4232
1,31700001,31750000,31723936,5257,0.0525,0.1156,0.178,0.3683
1,31750001,31800000,31779428,3496,0.0442,0.1235,0.1807,0.3821
1,31800001,31850000,31828045,2966,0.0559,0.1098,0.1499,0.2939
1,31850001,31900000,31876063,3967,0.0342,0.1159,0.1512,0.357
1,31900001,31950000,31922702,2934,0.0357,0.1203,0.1587,0.3613
1,31950001,32000000,31977009,3079,0.024,0.1191,0.1936,0.4917
1,32000001,32050000,32021856,3789,0.034,0.1152,0.2087,0.4958
1,32050001,32100000,32075105,3518,0.0313,0.118,0.2253,0.5272
1,32100001,32150000,32124715,1714,0.0264,0.1209,0.2299,0.5445
1,32150001,32200000,32176814,2091,0.0295,0.1279,0.2306,0.5196
1,32200001,32250000,32226558,1819,0.0273,0.1283,0.2358,0.534
1,32250001,32300000,32276272,3593,0.0354,0.1211,0.2024,0.4647
1,32300001,32350000,32328980,2813,0.0129,0.1246,0.1835,0.4981
1,32350001,32400000,32376455,3309,0.0267,0.1283,0.1816,0.4317
1,32400001,32450000,32427456,3505,0.0425,0.1349,0.1912,0.3855
1,32450001,32500000,32473612,3734,0.0417,0.1264,0.1786,0.378
1,32500001,32550000,32526361,2052,0.0307,0.1302,0.1976,0.4489
1,32550001,32600000,32565014,688,0.0301,0.1228,0.2231,0.5166
1,32600001,32650000,32627611,951,0.073,0.1106,0.2261,0.4211
1,32650001,32700000,32675427,2770,0.0216,0.1186,0.2106,0.5341
1,32700001,32750000,32722642,1460,0.0181,0.1311,0.2195,0.5311
1,32750001,32800000,32779905,1204,0.021,0.1255,0.2121,0.5218
1,32850001,32900000,32876872,2023,0.0265,0.1221,0.1953,0.4784
1,32900001,32950000,32928823,1827,0.0508,0.125,0.1726,0.3372
1,32950001,33000000,32971332,3193,0.0333,0.1233,0.1725,0.3991
1,33000001,33050000,33024953,3510,0.0352,0.1126,0.2284,0.5318
1,33050001,33100000,33071464,3183,0.0432,0.1178,0.1977,0.4373
1,33100001,33150000,33124929,2717,0.0414,0.1122,0.2255,0.5083
1,33150001,33200000,33171379,1811,0.0253,0.1256,0.1597,0.3876
1,33200001,33250000,33218794,1331,0.0159,0.1265,0.2032,0.5213
1,33250001,33300000,33285704,1775,0.0519,0.1186,0.1604,0.3154
1,33300001,33350000,33321792,2982,0.0467,0.1193,0.1541,0.3123
1,33350001,33400000,33373949,3847,0.0415,0.131,0.164,0.3285
1,33400001,33450000,33425505,2447,0.0398,0.126,0.1733,0.3718
1,33450001,33500000,33476358,3762,0.0432,0.1381,0.18,0.3486
1,33500001,33550000,33527804,1990,0.0336,0.1321,0.1904,0.4188
1,33550001,33600000,33576155,2994,0.0158,0.1442,0.2021,0.4746
1,33600001,33650000,33620681,3370,0.0292,0.1232,0.1554,0.3673
1,33650001,33700000,33678161,2408,0.0305,0.1163,0.1659,0.4107
1,33700001,33750000,33729124,1976,0.0305,0.1313,0.1844,0.4174
1,33750001,33800000,33772566,653,0.0346,0.1196,0.1449,0.3252
1,33800001,33850000,33827784,2467,0.0035,0.1314,0.1955,0.5411
1,33850001,33900000,33875118,2484,0.0138,0.1278,0.189,0.497
1,33900001,33950000,33930170,3400,0.0158,0.1353,0.1853,0.4615
1,33950001,34000000,33972345,4253,0.0285,0.1276,0.1754,0.4121
1,34000001,34050000,34023297,3369,0.0271,0.1451,0.2102,0.451
1,34050001,34100000,34069398,2097,0.0278,0.1248,0.1975,0.4717
1,34100001,34150000,34120140,2553,0.0326,0.1148,0.2137,0.5104
1,34150001,34200000,34177604,2181,0.0276,0.1332,0.2557,0.5523
1,34200001,34250000,34220391,2255,0.0146,0.1349,0.2415,0.5692
1,34250001,34300000,34284700,1501,0.0123,0.1371,0.2335,0.5599
1,34300001,34350000,34325454,2336,0.0274,0.1318,0.205,0.4712
1,34350001,34400000,34381427,1628,0.0368,0.1315,0.1858,0.3988
1,34400001,34450000,34425313,2765,0.0141,0.1232,0.2898,0.6555
1,34450001,34500000,34480497,2014,0.0084,0.1335,0.253,0.609
1,34500001,34550000,34508775,1062,0.0436,0.1274,0.2694,0.5366
1,34550001,34600000,34579433,2178,0.0281,0.1197,0.1935,0.4752
1,34600001,34650000,34605738,882,0.0276,0.1069,0.2288,0.5713
1,34650001,34700000,34672483,1387,0.0094,0.1113,0.2143,0.6046
1,34700001,34750000,34726106,2574,0.0097,0.1194,0.2282,0.6038
1,34750001,34800000,34773138,3082,0.0025,0.1224,0.1851,0.5501
1,34800001,34850000,34807750,886,0.0153,0.1335,0.1918,0.4826
1,34850001,34900000,34873657,2776,0.0278,0.1371,0.1966,0.4396
1,34900001,34950000,34923596,3055,0.0361,0.1314,0.2238,0.4795
1,34950001,35000000,34980391,2405,0.0154,0.1274,0.1807,0.474
1,35000001,35050000,35025053,2750,0.0401,0.1209,0.1612,0.3512
1,35050001,35100000,35083436,1856,0.0112,0.1346,0.1819,0.473
1,35100001,35150000,35125484,4331,0.0226,0.1301,0.171,0.4154
1,35150001,35200000,35172949,3594,0.0486,0.1294,0.17,0.3266
1,35200001,35250000,35226190,3163,0.0548,0.13,0.1787,0.329
1,35250001,35300000,35275346,4413,0.0605,0.1289,0.1775,0.3122
1,35300001,35350000,35317695,3209,0.0754,0.1241,0.1741,0.2727
1,35350001,35400000,35378235,1104,0.051,0.1378,0.1892,0.3489
1,35400001,35450000,35426485,1208,0.065,0.1163,0.1889,0.3549
1,35450001,35500000,35478556,2306,0.07,0.1093,0.1746,0.3213
1,35500001,35550000,35522200,2146,0.0436,0.1079,0.2099,0.4832
1,35550001,35600000,35573212,1261,0.0418,0.118,0.1849,0.4137
1,35600001,35650000,35625475,1871,0.0344,0.1194,0.2068,0.481
1,35650001,35700000,35689675,1061,0.0542,0.117,0.2059,0.422
1,35700001,35750000,35719831,2125,0.0132,0.115,0.2092,0.5719
1,35750001,35800000,35783196,1183,0.0254,0.1277,0.191,0.459
1,35800001,35850000,35832924,1845,0.0264,0.1298,0.1839,0.4342
1,35850001,35900000,35873005,4059,0.0471,0.113,0.1582,0.3395
1,35900001,35950000,35921205,2156,0.0416,0.1193,0.1634,0.3565
1,35950001,36000000,35978206,2938,0.063,0.1252,0.1832,0.3277
1,36000001,36050000,36019886,1370,0.0566,0.1197,0.1665,0.3155
1,36050001,36100000,36076212,2355,0.0301,0.1151,0.1786,0.4471
1,36100001,36150000,36122219,1643,0.0352,0.1224,0.1788,0.4105
1,36150001,36200000,36179941,1826,0.0088,0.1093,0.1881,0.5679
1,36200001,36250000,36231749,941,0.0236,0.119,0.2535,0.5919
1,36250001,36300000,36278423,3050,0.019,0.137,0.1978,0.4725
1,36300001,36350000,36323810,3231,0.02,0.1451,0.2072,0.4684
1,36350001,36400000,36378077,2369,0.0586,0.1181,0.2159,0.4266
1,36400001,36450000,36426292,2621,0.0522,0.1213,0.2681,0.523
1,36450001,36500000,36469923,2233,0.031,0.1441,0.2357,0.488
1,36500001,36550000,36524676,1874,0.0189,0.137,0.2185,0.5125
1,36550001,36600000,36576972,1983,0.0149,0.117,0.2333,0.5981
1,36600001,36650000,36622569,2938,0.0592,0.1149,0.2166,0.4329
1,36650001,36700000,36670249,1547,0.0395,0.1226,0.2012,0.4454
1,36700001,36750000,36729029,2136,0.0522,0.1252,0.1625,0.3044
1,36750001,36800000,36767017,1579,0.0167,0.1294,0.2014,0.5072
1,36800001,36850000,36828104,2018,0.0557,0.1215,0.1619,0.301
1,36850001,36900000,36879645,2586,0.0464,0.1298,0.166,0.3214
1,36900001,36950000,36918445,2673,0.0266,0.1348,0.192,0.4392
1,36950001,37000000,36984408,1574,0.0545,0.1149,0.1589,0.3125
1,37000001,37050000,37024576,711,0.0395,0.1248,0.1575,0.3327
1,37050001,37100000,37078044,1518,0.008,0.1354,0.1891,0.4991
1,37100001,37150000,37131579,2071,0.0355,0.1284,0.1826,0.4036
1,37150001,37200000,37166097,947,0.0391,0.135,0.1701,0.3431
1,37200001,37250000,37222260,1073,0.0221,0.1342,0.2,0.4734
1,37250001,37300000,37290946,1457,0.0282,0.1416,0.1727,0.3699
1,37300001,37350000,37327524,2361,0.0349,0.1195,0.1687,0.3935
1,37350001,37400000,37369112,1755,0.0305,0.127,0.2143,0.4903
1,37400001,37450000,37420265,1507,0.0264,0.1155,0.19,0.4849
1,37450001,37500000,37473721,2590,0.0413,0.1324,0.189,0.3901
1,37500001,37550000,37526939,2166,0.0517,0.1378,0.2024,0.3771
1,37550001,37600000,37573061,2790,0.0212,0.1267,0.1606,0.4028
1,37600001,37650000,37625047,1695,0.0451,0.1142,0.1606,0.3502
1,37650001,37700000,37679264,2692,0.0397,0.1324,0.1758,0.363
1,37700001,37750000,37724510,3313,0.0196,0.131,0.2186,0.5249
1,37750001,37800000,37759715,1258,0.0137,0.1371,0.2053,0.5058
1,37800001,37850000,37843279,774,0.0297,0.1275,0.1949,0.453
1,37850001,37900000,37867863,1509,0.0373,0.1295,0.1898,0.4117
1,37900001,37950000,37929087,1088,0.0269,0.1114,0.1967,0.5071
1,37950001,38000000,37978045,1496,0.0261,0.1364,0.2412,0.5284
1,38000001,38050000,38026661,2150,0.0421,0.1197,0.1876,0.4143
1,38050001,38100000,38074157,1708,0.0564,0.1189,0.1882,0.3729
1,38100001,38150000,38124580,1601,0.0314,0.1143,0.1954,0.4812
1,38150001,38200000,38179367,1706,0.0186,0.1241,0.1826,0.4749
1,38200001,38250000,38220974,1531,0.0231,0.125,0.2163,0.5228
1,38250001,38300000,38275941,2358,0.0621,0.1136,0.2106,0.4158
1,38300001,38350000,38325562,2682,0.0449,0.1249,0.2239,0.4668
1,38350001,38400000,38375958,2519,0.0661,0.1182,0.2392,0.4477
1,38400001,38450000,38422225,1230,0.0432,0.1106,0.242,0.5322
1,38450001,38500000,38474238,1040,0.0326,0.1362,0.3084,0.5971
1,38500001,38550000,38527257,1384,0.0494,0.1279,0.2436,0.4814
1,38550001,38600000,38577242,1759,0.0463,0.1271,0.1965,0.4036
1,38600001,38650000,38618889,2404,0.027,0.1358,0.1719,0.3871
1,38650001,38700000,38669182,1952,0.033,0.1341,0.1789,0.3886
1,38700001,38750000,38724369,2811,0.059,0.1415,0.1862,0.3111
1,38750001,38800000,38763863,820,0.0662,0.1529,0.1823,0.2581
1,38800001,38850000,38828444,2617,0.0153,0.1447,0.2246,0.5173
1,38850001,38900000,38881057,1586,0.0216,0.1291,0.2271,0.5371
1,38900001,38950000,38926247,2722,0.0186,0.1368,0.2133,0.5048
1,38950001,39000000,38970425,2855,0.036,0.1272,0.2013,0.446
1,39000001,39050000,39033868,1825,0.0438,0.1289,0.2017,0.4185
1,39050001,39100000,39075004,2289,0.0382,0.1313,0.1861,0.3957
1,39100001,39150000,39124399,3416,0.0247,0.1282,0.1606,0.3851
1,39150001,39200000,39170439,3167,0.0442,0.1251,0.1762,0.3672
1,39200001,39250000,39224361,3508,0.0293,0.1384,0.1978,0.4337
1,39250001,39300000,39276732,3886,0.0389,0.1307,0.168,0.349
1,39300001,39350000,39325193,3191,0.0369,0.1318,0.1598,0.3297
1,39350001,39400000,39376559,2089,0.0535,0.1248,0.1632,0.3035
1,39400001,39450000,39420102,2106,0.038,0.1409,0.1922,0.3878
1,39450001,39500000,39476019,3529,0.0738,0.1304,0.2398,0.406
1,39500001,39550000,39516710,1913,0.0658,0.1213,0.1791,0.3179
1,39550001,39600000,39583154,2074,0.0458,0.1185,0.2094,0.4512
1,39600001,39650000,39630461,1722,0.051,0.1225,0.2682,0.5242
1,39650001,39700000,39680516,2401,0.0632,0.1188,0.2253,0.43
1,39700001,39750000,39723055,3244,0.0659,0.1094,0.1764,0.3374
1,39750001,39800000,39779058,2261,0.0451,0.1156,0.2045,0.4504
1,39800001,39850000,39822279,1712,0.0176,0.1363,0.252,0.5716
1,39850001,39900000,39876393,3350,0.056,0.1241,0.2193,0.428
1,39900001,39950000,39917841,1945,0.0693,0.1201,0.2147,0.3906
1,39950001,40000000,39977057,2665,0.06,0.1251,0.1935,0.3608
1,40000001,40050000,40025660,1416,0.0407,0.1041,0.1726,0.4231
